timestamp,open,high,low,close,volume,turnover
2025-10-06 12:00:00,124165.7,124662.0,124117.3,124504.9,3135.277,390139073.5767
2025-10-06 13:00:00,124504.9,125049.9,124329.2,124980.0,7296.899,909790284.6356
2025-10-06 14:00:00,124980.0,125280.4,124271.7,124465.6,6516.122,813640304.3948
2025-10-06 15:00:00,124465.6,125396.8,124447.6,124944.7,3014.241,376844169.8158
2025-10-06 16:00:00,124944.7,125488.9,124750.0,125410.6,3769.962,471374120.6839
2025-10-06 17:00:00,125410.6,125780.0,125064.9,125239.8,5985.107,750638375.237
2025-10-06 18:00:00,125239.8,126150.0,125000.0,125981.3,5647.2,709722440.6344
2025-10-06 19:00:00,125981.3,126093.1,125151.9,125329.4,5699.467,715668464.0563
2025-10-06 20:00:00,125329.4,125482.5,124960.5,125140.0,2385.077,298546638.3626
2025-10-06 21:00:00,125140.0,125207.7,124403.3,125044.7,4116.932,513706356.5688
2025-10-06 22:00:00,125044.7,125215.7,124711.2,124980.8,2056.76,257072904.766
2025-10-06 23:00:00,124980.8,125039.3,124562.6,124606.1,1003.31,125134481.7113
2025-10-07 00:00:00,124606.1,124887.2,124526.6,124825.4,1343.279,167510178.9382
2025-10-07 01:00:00,124825.4,125029.2,124359.5,124652.8,2108.637,262745281.6985
2025-10-07 02:00:00,124652.8,124652.9,124047.5,124196.7,4667.199,580251421.5914
2025-10-07 03:00:00,124196.7,124500.0,124022.9,124246.9,1361.779,169133012.0353
2025-10-07 04:00:00,124246.9,124625.0,124034.6,124423.5,1690.118,210199417.8555
2025-10-07 05:00:00,124423.5,124572.3,124170.0,124333.0,2220.505,276203844.6844
2025-10-07 06:00:00,124333.0,124398.0,123716.9,123840.7,4234.534,524685123.2477
2025-10-07 07:00:00,123840.7,124000.8,123500.0,123614.0,2855.391,353144828.1
2025-10-07 08:00:00,123614.0,123945.8,123200.1,123801.0,4868.138,601357091.201
2025-10-07 09:00:00,123801.0,124200.0,123790.4,124030.2,2110.798,261843960.1352
2025-10-07 10:00:00,124030.2,124355.5,123942.6,124211.3,1431.618,177806147.3492
2025-10-07 11:00:00,124211.3,124460.6,124114.0,124389.6,2002.352,248975162.2248
2025-10-07 12:00:00,124389.6,125114.2,124272.7,124863.9,3499.996,436463822.9226
2025-10-07 13:00:00,124863.9,125019.6,123316.9,123845.7,9648.89,1196315765.2483
2025-10-07 14:00:00,123845.7,123962.8,122523.7,122716.0,11732.973,1442650071.7227
2025-10-07 15:00:00,122716.0,122841.6,121089.5,121817.0,18865.298,2298719673.5919
2025-10-07 16:00:00,121817.0,122120.0,120661.4,121689.6,11341.573,1378054830.6827
2025-10-07 17:00:00,121689.6,121843.6,121065.3,121110.0,5218.922,633667364.708
2025-10-07 18:00:00,121110.0,121300.0,120545.0,120849.4,5659.607,683969688.0119
2025-10-07 19:00:00,120849.4,121994.0,120814.0,121609.6,5139.559,624293570.0316
2025-10-07 20:00:00,121609.6,122210.1,121609.5,121924.7,2610.724,318608255.4396
2025-10-07 21:00:00,121924.7,122270.0,121737.5,121981.0,2178.315,265721454.0081
2025-10-07 22:00:00,121981.0,122145.0,121750.2,121977.1,1187.085,144727536.0705
2025-10-07 23:00:00,121977.1,121986.5,121213.0,121299.4,3572.208,434172813.9792
2025-10-08 00:00:00,121299.4,122084.4,121221.0,121895.9,3941.03,479791093.9907
2025-10-08 01:00:00,121895.9,122019.3,121538.7,121913.5,1624.352,197876446.3771
2025-10-08 02:00:00,121913.5,122200.0,121773.2,121997.5,1269.308,154857046.3992
2025-10-08 03:00:00,121997.5,121997.5,121157.6,121335.4,2496.629,303228462.0898
2025-10-08 04:00:00,121335.4,121869.2,121010.1,121859.2,1891.694,229712216.0743
2025-10-08 05:00:00,121859.2,121859.3,121118.5,121334.3,1961.211,238074377.94
2025-10-08 06:00:00,121334.3,121832.0,121000.0,121754.8,2180.281,264652345.0324
2025-10-08 07:00:00,121754.8,121850.0,121285.6,121564.1,1796.041,218306448.5554
2025-10-08 08:00:00,121564.1,122834.6,121482.7,122341.1,4374.978,535046097.1102
2025-10-08 09:00:00,122341.1,122626.5,122340.0,122500.0,2017.847,247139539.5497
2025-10-08 10:00:00,122500.0,123078.1,122469.3,122913.7,2849.395,349931181.8951
2025-10-08 11:00:00,122913.7,123184.3,122710.0,122842.1,2811.554,345693815.2934
2025-10-08 12:00:00,122842.1,123029.1,122485.0,122604.3,2987.406,366561618.6087
2025-10-08 13:00:00,122604.3,122749.8,121615.6,122560.1,8914.088,1089161104.5355
2025-10-08 14:00:00,122560.1,123349.0,122013.8,122267.8,10366.712,1272460282.6274
2025-10-08 15:00:00,122267.8,122575.0,121871.0,122129.3,3695.318,451621361.0361
2025-10-08 16:00:00,122129.3,123099.3,122053.0,123002.6,3255.01,399223869.1729
2025-10-08 17:00:00,123002.6,124140.0,122906.3,124007.5,9861.097,1219447205.651
2025-10-08 18:00:00,124007.5,124162.5,123382.0,123408.0,3531.807,436889738.7426
2025-10-08 19:00:00,123408.0,123700.0,123099.4,123385.8,2652.66,327317579.7289
2025-10-08 20:00:00,123385.8,123667.0,122689.1,122775.7,2992.32,368287527.5254
2025-10-08 21:00:00,122775.7,123262.8,122722.8,123222.6,1497.444,184284902.309
2025-10-08 22:00:00,123222.6,123354.6,123130.9,123130.9,738.673,91039787.9031
2025-10-08 23:00:00,123130.9,123475.5,123000.0,123245.3,1100.979,135709736.7298
2025-10-09 00:00:00,123245.3,123291.3,122739.2,122768.0,1837.096,225848583.4013
2025-10-09 01:00:00,122768.0,122801.0,122265.8,122479.4,3914.456,479642874.1475
2025-10-09 02:00:00,122479.4,122498.4,121401.6,121553.5,4408.551,537226619.4772
2025-10-09 03:00:00,121553.5,122065.0,121541.1,121992.2,2867.758,349449514.754
2025-10-09 04:00:00,121992.2,122222.8,121845.6,122091.7,1388.398,169451349.1895
2025-10-09 05:00:00,122091.7,122149.7,121775.5,122051.0,1751.522,213570994.4554
2025-10-09 06:00:00,122051.0,122142.7,121820.0,121896.1,1391.978,169758342.5057
2025-10-09 07:00:00,121896.1,122010.4,121633.8,121847.6,1374.142,167390706.3134
2025-10-09 08:00:00,121847.6,121909.2,121080.0,121191.7,5263.477,638926997.3961
2025-10-09 09:00:00,121191.7,121788.4,121191.7,121749.9,2119.249,257669345.2321
2025-10-09 10:00:00,121749.9,122294.1,121588.4,122104.1,2604.69,317697459.5119
2025-10-09 11:00:00,122104.1,122787.0,122104.0,122677.0,2913.978,357154971.1875
2025-10-09 12:00:00,122677.0,123733.9,122642.9,123503.0,7112.296,876721366.1081
2025-10-09 13:00:00,123503.0,123603.4,122187.1,122353.9,8127.143,998690317.3934
2025-10-09 14:00:00,122353.9,122552.0,120688.1,121264.5,15930.002,1937468269.6169
2025-10-09 15:00:00,121264.5,121700.0,120612.8,121083.4,5993.597,725993057.7524
2025-10-09 16:00:00,121083.4,121428.3,119600.9,119750.1,11566.018,1392784304.9745
2025-10-09 17:00:00,119750.1,120998.0,119574.0,120915.9,8343.329,1003717601.3211
2025-10-09 18:00:00,120915.9,121050.0,120298.6,120593.0,3728.168,449783911.7203
2025-10-09 19:00:00,120593.0,121064.8,120593.0,120901.1,2411.711,291519280.7581
2025-10-09 20:00:00,120901.1,121164.8,120800.0,121052.6,1420.714,171872336.6063
2025-10-09 21:00:00,121052.6,121488.8,121000.1,121430.0,2226.397,270032969.82
2025-10-09 22:00:00,121430.0,121747.3,121350.7,121646.4,1318.289,160237290.5756
2025-10-09 23:00:00,121646.4,121697.4,121307.2,121603.0,1465.71,178079526.7122
2025-10-10 00:00:00,121603.0,121841.7,121542.6,121709.6,1173.78,142843498.2961
2025-10-10 01:00:00,121709.6,121849.7,121452.8,121609.0,1087.848,132336248.9141
2025-10-10 02:00:00,121609.0,121632.1,120882.0,121040.4,3147.079,381510154.9131
2025-10-10 03:00:00,121040.4,121548.3,120888.8,121001.7,2147.783,260404823.5568
2025-10-10 04:00:00,121001.7,121366.2,121001.3,121210.3,1356.634,164399912.6721
2025-10-10 05:00:00,121210.3,121584.8,120955.0,121544.3,1829.62,221912600.7647
2025-10-10 06:00:00,121544.3,121740.0,121200.1,121329.8,2236.724,271819376.613
2025-10-10 07:00:00,121329.8,121361.3,120822.0,120903.7,1996.264,241749683.9123
2025-10-10 08:00:00,120903.7,121611.8,120869.2,121575.0,1929.043,233873768.3747
2025-10-10 09:00:00,121575.0,121744.9,121225.4,121267.0,1571.729,190975201.9071
2025-10-10 10:00:00,121267.0,121496.0,121168.9,121445.6,905.137,109815940.8713
2025-10-10 11:00:00,121445.6,121617.2,121361.5,121496.2,968.895,117717967.4876
2025-10-10 12:00:00,121496.2,121641.4,121370.0,121552.2,806.228,97954392.1852
2025-10-10 13:00:00,121552.2,122490.0,121296.5,121600.1,6974.227,850209586.1002
2025-10-10 14:00:00,121600.1,122036.8,120371.2,120407.9,8083.441,979606777.4575
2025-10-10 15:00:00,120407.9,120566.7,118400.0,118962.9,26430.626,3156877618.6782
2025-10-10 16:00:00,118962.9,119400.3,118154.3,118154.3,11270.658,1338712889.0332
2025-10-10 17:00:00,118154.3,118385.0,117515.7,117584.6,11167.472,1316509851.7043
2025-10-10 18:00:00,117584.6,117800.0,117150.1,117161.6,4665.656,548083569.5095
2025-10-10 19:00:00,117161.6,117260.0,115900.0,116606.5,16308.667,1901195508.2204
2025-10-10 20:00:00,116606.5,117336.0,112526.5,114225.1,23808.373,2739144178.5321
2025-10-10 21:00:00,114225.1,115073.3,101045.9,113182.2,99629.395,10938495133.2392
2025-10-10 22:00:00,113182.2,113956.9,110389.3,113513.3,27986.412,3157412273.7935
2025-10-10 23:00:00,113513.3,114793.5,112550.1,112732.5,11719.307,1329674663.0565
2025-10-11 00:00:00,112732.5,113134.1,111526.4,112442.1,8576.065,963017013.7527
2025-10-11 01:00:00,112442.1,112470.0,110930.2,111031.2,7187.945,801352671.7807
2025-10-11 02:00:00,111031.2,113230.4,111009.3,113157.1,6982.866,783051360.5434
2025-10-11 03:00:00,113157.1,113279.8,111750.0,112266.0,6387.362,716635358.4901
2025-10-11 04:00:00,112266.0,112930.8,111642.5,112916.2,3626.752,407373046.9744
2025-10-11 05:00:00,112916.2,112916.3,111921.2,112347.4,3305.165,371373361.9537
2025-10-11 06:00:00,112347.4,112738.3,111913.6,111995.0,2559.566,287410824.0633
2025-10-11 07:00:00,111995.0,112052.0,110050.0,110359.6,7838.524,868889765.9767
2025-10-11 08:00:00,110359.6,111498.0,110104.0,111286.5,5244.288,581234906.3912
2025-10-11 09:00:00,111286.5,111858.5,111220.6,111598.7,3455.154,385509732.2258
2025-10-11 10:00:00,111598.7,112238.5,111587.9,112079.7,2209.86,247431675.4416
2025-10-11 11:00:00,112079.7,112331.7,111646.3,112238.0,2096.887,234912179.7254
2025-10-11 12:00:00,112238.0,112431.5,111981.0,112347.4,1467.735,164712159.2911
2025-10-11 13:00:00,112347.4,112496.7,111832.1,112232.2,1845.904,207064350.7323
2025-10-11 14:00:00,112232.2,112325.0,111788.7,111934.7,2686.326,300976463.6626
2025-10-11 15:00:00,111934.7,112366.0,111724.3,111740.0,1841.625,206378264.8821
2025-10-11 16:00:00,111740.0,112056.4,111386.0,111810.3,2629.079,293603059.0771
2025-10-11 17:00:00,111810.3,112156.4,111668.1,111946.3,1824.873,204315358.0925
2025-10-11 18:00:00,111946.3,111994.9,111771.1,111900.1,605.263,67712162.3136
2025-10-11 19:00:00,111900.1,111988.6,110790.2,111125.5,4116.182,457925192.4143
2025-10-11 20:00:00,111125.5,111300.8,109617.0,110194.6,5502.474,607499589.6079
2025-10-11 21:00:00,110194.6,110948.8,109453.4,110834.3,3710.421,409016673.7204
2025-10-11 22:00:00,110834.3,111230.0,110568.7,110978.0,1422.159,157778164.861
2025-10-11 23:00:00,110978.0,111056.4,110581.7,110599.9,1038.446,115061481.828
2025-10-12 00:00:00,110599.9,110637.3,109503.2,109588.5,3135.167,345101958.8803
2025-10-12 01:00:00,109588.5,110259.1,109579.5,109920.0,2778.399,305360320.2609
2025-10-12 02:00:00,109920.0,110670.3,109525.4,110060.1,3556.058,391472520.2746
2025-10-12 03:00:00,110060.1,111352.3,109937.9,110637.8,5287.968,586095214.4227
2025-10-12 04:00:00,110637.8,111889.0,110556.0,111468.3,3095.719,344713169.9408
2025-10-12 05:00:00,111468.3,111765.0,111114.0,111649.9,1342.874,149618854.1176
2025-10-12 06:00:00,111649.9,112122.4,111551.4,111633.2,3137.052,350609184.3974
2025-10-12 07:00:00,111633.2,111899.4,111432.9,111466.7,1560.459,174094821.9238
2025-10-12 08:00:00,111466.7,111770.8,111231.3,111255.8,1743.495,194366291.684
2025-10-12 09:00:00,111255.8,111850.0,111081.0,111776.3,1577.326,175714677.8905
2025-10-12 10:00:00,111776.3,111970.0,111371.9,111589.3,1097.448,122567367.2214
2025-10-12 11:00:00,111589.3,112086.3,111391.8,111786.1,1580.156,176642110.2698
2025-10-12 12:00:00,111786.1,112267.0,111465.7,111733.8,2361.629,264350387.4206
2025-10-12 13:00:00,111733.8,111887.9,111200.0,111248.9,2050.282,228675584.5651
2025-10-12 14:00:00,111248.9,113034.2,111121.0,112337.7,9886.58,1109714668.0434
2025-10-12 15:00:00,112337.7,113749.2,112044.3,113166.2,14066.123,1588987109.8303
2025-10-12 16:00:00,113166.2,114700.0,113166.2,114039.9,11179.273,1273718565.3257
2025-10-12 17:00:00,114039.9,114440.0,113448.2,113779.5,6451.546,735667477.4559
2025-10-12 18:00:00,113779.5,114210.6,113492.3,113823.6,2684.14,305619921.3511
2025-10-12 19:00:00,113823.6,114368.8,113765.6,114298.3,2177.312,248611871.9676
2025-10-12 20:00:00,114298.3,115432.3,114291.1,114878.1,5357.638,615794709.1661
2025-10-12 21:00:00,114878.1,115599.9,114203.9,114854.9,5304.311,609301475.5821
2025-10-12 22:00:00,114854.9,115749.0,114843.3,115178.6,4230.504,487892576.2303
2025-10-12 23:00:00,115178.6,115314.5,114701.9,114908.5,2725.188,313331251.6616
2025-10-13 00:00:00,114908.5,115870.0,114728.0,115233.1,4062.848,468219210.3447
2025-10-13 01:00:00,115233.1,115724.6,115032.1,115665.0,1842.677,212754394.4224
2025-10-13 02:00:00,115665.0,115950.6,114954.7,115284.2,2245.614,259129383.0213
2025-10-13 03:00:00,115284.2,115593.2,114582.2,114792.2,2457.916,282621111.967
2025-10-13 04:00:00,114792.2,114986.5,114320.9,114673.5,3156.034,361839113.1931
2025-10-13 05:00:00,114673.5,114799.8,114463.4,114572.7,1374.004,157437535.293
2025-10-13 06:00:00,114572.7,115344.7,114355.9,115180.0,2796.251,321493835.8319
2025-10-13 07:00:00,115180.0,115539.8,114973.6,115349.9,2614.21,301500558.4089
2025-10-13 08:00:00,115349.9,115404.4,115083.7,115208.9,1091.651,125812605.7249
2025-10-13 09:00:00,115208.9,115214.3,114661.8,115070.4,2005.736,230536539.2554
2025-10-13 10:00:00,115070.4,115118.9,114689.7,114764.0,1044.293,119947256.1655
2025-10-13 11:00:00,114764.0,114764.0,113526.4,114139.1,8499.183,969966426.8192
2025-10-13 12:00:00,114139.1,114770.9,113875.0,114360.3,4803.177,549222400.7426
2025-10-13 13:00:00,114360.3,115517.9,114150.9,115303.0,9641.586,1107242587.3996
2025-10-13 14:00:00,115303.0,115426.6,113707.1,113976.5,8140.39,931213793.8389
2025-10-13 15:00:00,113976.5,114686.8,113909.7,114267.5,3863.968,441621230.807
2025-10-13 16:00:00,114267.5,115150.0,114207.5,114600.0,4376.302,501754408.4663
2025-10-13 17:00:00,114600.0,115027.8,114150.3,115001.6,3385.34,387810692.7127
2025-10-13 18:00:00,115001.6,115337.1,114668.5,115103.6,2842.286,326945183.0337
2025-10-13 19:00:00,115103.6,115855.3,115021.0,115750.0,3808.46,440014183.1191
2025-10-13 20:00:00,115750.0,115838.8,115344.6,115660.1,2211.627,255554825.8409
2025-10-13 21:00:00,115660.1,115753.4,115490.9,115667.9,862.041,99652038.9604
2025-10-13 22:00:00,115667.9,115790.0,115369.4,115458.0,1241.971,143573584.4598
2025-10-13 23:00:00,115458.0,115460.0,114951.1,115116.7,2282.883,262996060.3649
2025-10-14 00:00:00,115116.7,115370.5,114802.6,114913.4,1759.448,202480126.4665
2025-10-14 01:00:00,114913.4,114950.0,114079.9,114219.4,2695.971,308699483.8555
2025-10-14 02:00:00,114219.4,114244.0,113560.2,113560.2,4725.209,538225925.332
2025-10-14 03:00:00,113560.2,113639.0,113188.1,113430.4,4425.541,501915675.5534
2025-10-14 04:00:00,113430.4,113523.5,112697.0,113017.7,7996.291,904207390.6406
2025-10-14 05:00:00,113017.7,113641.2,112319.2,112425.3,8809.453,994754809.3246
2025-10-14 06:00:00,112425.3,112670.1,111200.0,111913.2,9002.527,1007573775.6799
2025-10-14 07:00:00,111913.2,112141.6,111374.9,111659.1,5373.454,600581886.0266
2025-10-14 08:00:00,111659.1,112091.8,111433.3,111742.0,3864.242,431898394.6297
2025-10-14 09:00:00,111742.0,111948.0,110963.5,111230.6,4719.194,525521401.0084
2025-10-14 10:00:00,111230.6,111280.0,109947.4,110556.3,9382.601,1036690916.4265
2025-10-14 11:00:00,110556.3,111590.7,110535.6,111245.8,6520.279,724907001.551
2025-10-14 12:00:00,111245.8,111293.1,110661.2,110748.7,4817.802,534629180.5491
2025-10-14 13:00:00,110748.7,111300.0,109800.0,110955.0,10774.025,1190593236.571
2025-10-14 14:00:00,110955.0,112224.2,110854.7,111382.3,8638.676,964737615.0965
2025-10-14 15:00:00,111382.3,112885.0,111000.2,112862.2,8831.679,989320211.6316
2025-10-14 16:00:00,112862.2,113226.3,112142.5,112295.5,9302.995,1047832586.8215
2025-10-14 17:00:00,112295.5,112927.3,111659.0,112743.3,6555.058,737003177.7646
2025-10-14 18:00:00,112743.3,113434.9,112592.3,112789.3,4670.622,527946159.9025
2025-10-14 19:00:00,112789.3,113499.9,111935.3,112544.7,8054.031,907557173.8225
2025-10-14 20:00:00,112544.7,112941.4,112139.0,112940.3,3638.588,409668897.4057
2025-10-14 21:00:00,112940.3,113154.9,112629.3,113063.7,1844.193,208111754.4204
2025-10-14 22:00:00,113063.7,113550.0,112756.8,113140.7,2103.251,238102110.1134
2025-10-14 23:00:00,113140.7,113474.1,112952.6,112972.1,1902.339,215387480.7708
2025-10-15 00:00:00,112972.1,113073.3,112540.0,112927.0,2401.437,270886077.4073
2025-10-15 01:00:00,112927.0,112955.9,112250.2,112677.9,2181.005,245447155.8667
2025-10-15 02:00:00,112677.9,113590.0,112608.8,112767.8,3089.234,349444271.3991
2025-10-15 03:00:00,112767.8,112823.6,111752.7,111967.7,3317.52,372005053.3543
2025-10-15 04:00:00,111967.7,112419.4,111683.0,112296.7,2206.746,247408637.1303
2025-10-15 05:00:00,112296.7,112615.6,112122.0,112374.6,2327.676,261599665.6151
2025-10-15 06:00:00,112374.6,112530.0,111820.3,112398.9,2506.521,281206911.679
2025-10-15 07:00:00,112398.9,112635.0,112170.0,112524.2,1639.88,184376903.4612
2025-10-15 08:00:00,112524.2,113470.0,112472.2,112887.7,4141.742,468011050.173
2025-10-15 09:00:00,112887.7,113067.2,112312.6,112496.3,2759.07,310728761.5331
2025-10-15 10:00:00,112496.3,112610.5,112016.5,112200.0,2592.792,291132344.7321
2025-10-15 11:00:00,112200.0,112560.0,111635.3,111839.9,4351.875,487549308.7716
2025-10-15 12:00:00,111839.9,112045.4,111293.8,111654.0,3383.964,377817566.1796
2025-10-15 13:00:00,111654.0,111948.0,110625.2,111330.1,6453.21,717947850.2584
2025-10-15 14:00:00,111330.1,112200.0,110735.2,111003.1,8102.529,903682461.7634
2025-10-15 15:00:00,111003.1,111533.2,110308.1,110748.0,5734.276,635482994.7852
2025-10-15 16:00:00,110748.0,111083.4,110542.4,110690.4,2442.086,270566251.0568
2025-10-15 17:00:00,110690.4,111138.8,110072.8,111131.3,4714.336,521008318.6091
2025-10-15 18:00:00,111131.3,111449.9,110762.3,111380.2,2183.375,242637490.7778
2025-10-15 19:00:00,111380.2,111525.3,111003.9,111210.1,2110.807,234896626.3791
2025-10-15 20:00:00,111210.1,111512.8,110442.5,111058.1,4168.599,462769776.1473
2025-10-15 21:00:00,111058.1,111381.6,110413.8,110793.7,2749.211,304822781.9872
2025-10-15 22:00:00,110793.7,111340.0,110600.0,110600.1,1570.727,174319169.4579
2025-10-15 23:00:00,110600.1,110962.6,110512.7,110705.3,1307.966,144833570.5012
2025-10-16 00:00:00,110705.3,110810.5,110281.6,110379.5,1982.868,219134724.2163
2025-10-16 01:00:00,110379.5,111300.1,110363.0,111261.6,1793.144,198917864.1739
2025-10-16 02:00:00,111261.6,111500.0,110949.5,111469.3,1764.091,196401937.0863
2025-10-16 03:00:00,111469.3,111832.0,111214.8,111288.3,2407.381,268536024.438
2025-10-16 04:00:00,111288.3,111625.4,110755.0,110916.3,1857.305,206406629.2873
2025-10-16 05:00:00,110916.3,111432.8,110646.0,110879.9,1883.661,209103116.1622
2025-10-16 06:00:00,110879.9,111682.6,110853.3,111623.7,2081.308,231739252.6697
2025-10-16 07:00:00,111623.7,111733.1,110500.0,110516.3,3519.951,390478111.226
2025-10-16 08:00:00,110516.3,110838.9,110328.0,110752.7,1763.577,195008109.8588
2025-10-16 09:00:00,110752.7,111620.0,109533.0,111102.0,11321.776,1251409913.4307
2025-10-16 10:00:00,111102.0,111686.4,110970.1,111424.7,3574.117,398036617.2391
2025-10-16 11:00:00,111424.7,111524.3,110953.8,111359.7,1842.036,204840984.541
2025-10-16 12:00:00,111359.7,111962.3,111280.0,111465.1,3379.525,377107350.7767
2025-10-16 13:00:00,111465.1,111505.6,110611.1,110787.5,4021.954,446616408.4431
2025-10-16 14:00:00,110787.5,111374.4,109627.2,110445.5,10742.951,1186898941.6897
2025-10-16 15:00:00,110445.5,110681.8,108270.0,108463.5,16274.84,1778945350.5186
2025-10-16 16:00:00,108463.5,109255.8,107500.3,109197.4,12984.984,1405302733.3327
2025-10-16 17:00:00,109197.4,109214.7,108138.2,108226.1,5769.491,626536879.2373
2025-10-16 18:00:00,108226.1,108622.7,107622.4,108604.3,6311.421,681894801.8601
2025-10-16 19:00:00,108604.3,108710.1,107608.5,108151.5,5597.194,604876985.3335
2025-10-16 20:00:00,108151.5,108392.3,107362.1,107787.9,4167.983,449250472.5482
2025-10-16 21:00:00,107787.9,108420.0,107516.7,108381.6,1985.56,214524037.3386
2025-10-16 22:00:00,108381.6,108468.8,107702.7,107736.7,1812.0,195685365.2845
2025-10-16 23:00:00,107736.7,108394.5,107651.3,108137.8,2221.036,240048056.8139
2025-10-17 00:00:00,108137.8,108800.0,107875.3,108759.7,2767.885,300220368.6302
2025-10-17 01:00:00,108759.7,109070.9,108455.0,108782.2,1996.014,217123170.4267
2025-10-17 02:00:00,108782.2,109042.2,108327.4,108932.4,1965.321,213510794.937
2025-10-17 03:00:00,108932.4,109199.3,108836.8,109127.4,1379.868,150410151.3731
2025-10-17 04:00:00,109127.4,109186.3,108716.8,108729.8,1449.213,157822313.7851
2025-10-17 05:00:00,108729.8,108876.5,108231.1,108330.4,2577.503,279841994.0713
2025-10-17 06:00:00,108330.4,108466.9,106558.1,106697.0,10228.658,1097956849.6144
2025-10-17 07:00:00,106697.0,106857.4,105403.3,105561.6,11276.995,1195736388.0879
2025-10-17 08:00:00,105561.6,105664.8,104409.4,104834.9,13357.489,1403355904.8626
2025-10-17 09:00:00,104834.9,105590.0,104432.9,104473.9,5010.115,526246395.7297
2025-10-17 10:00:00,104473.9,104870.1,103437.4,104710.0,11188.465,1165573934.1149
2025-10-17 11:00:00,104710.0,106573.9,104612.2,105628.3,13390.356,1416015650.0121
2025-10-17 12:00:00,105628.3,106021.8,105147.1,105295.5,4674.726,493534628.2453
2025-10-17 13:00:00,105295.5,106136.3,104808.2,105791.9,7846.452,827662918.7529
2025-10-17 14:00:00,105791.9,105950.0,104431.7,105117.9,8874.988,933363633.1439
2025-10-17 15:00:00,105117.9,106790.9,105034.6,106729.6,7529.816,797831367.9922
2025-10-17 16:00:00,106729.6,107584.5,106179.7,106324.5,9427.833,1007934368.9883
2025-10-17 17:00:00,106324.5,106679.6,106010.0,106381.8,4321.119,459559592.5874
2025-10-17 18:00:00,106381.8,107042.3,106381.8,106586.0,2475.613,264160297.0613
2025-10-17 19:00:00,106586.0,106848.3,106173.7,106403.5,2003.208,213226929.4938
2025-10-17 20:00:00,106403.5,107125.7,106294.6,106973.1,1552.331,165812526.4046
2025-10-17 21:00:00,106973.1,107400.6,106950.1,107232.5,2617.534,280767071.9336
2025-10-17 22:00:00,107232.5,107372.0,106722.5,106928.7,1306.584,139804799.4628
2025-10-17 23:00:00,106928.7,106941.5,106302.0,106364.6,2292.85,244293836.2675
2025-10-18 00:00:00,106364.6,106792.9,106259.7,106791.0,1704.244,181553603.1988
2025-10-18 01:00:00,106791.0,107252.0,106756.1,107096.2,1885.803,201892966.5269
2025-10-18 02:00:00,107096.2,107250.0,106432.2,106531.0,2193.251,234275396.3568
2025-10-18 03:00:00,106531.0,107078.8,106509.5,107017.9,1110.786,118694347.3681
2025-10-18 04:00:00,107017.9,107027.6,106383.6,106414.7,2223.904,237015490.2736
2025-10-18 05:00:00,106414.7,106789.3,106414.7,106756.4,1216.637,129683661.71
