timestamp,open,high,low,close,volume
2025-05-12 17:55:00,2477.58,2478.72,2470.39,2475.9,6519.08
2025-05-12 18:00:00,2475.9,2484.85,2474.99,2483.04,4866.88
2025-05-12 18:05:00,2483.04,2483.99,2450.73,2451.99,45942.8
2025-05-12 18:10:00,2451.99,2465.0,2450.96,2460.99,16660.81
2025-05-12 18:15:00,2460.99,2474.36,2459.42,2473.43,9769.26
2025-05-12 18:20:00,2473.43,2474.23,2460.8,2461.14,7230.27
2025-05-12 18:25:00,2461.14,2463.07,2438.21,2445.13,36903.66
2025-05-12 18:30:00,2445.13,2451.6,2434.79,2437.68,35760.55
2025-05-12 18:35:00,2437.68,2447.21,2435.78,2442.28,24862.19
2025-05-12 18:40:00,2442.28,2452.0,2439.45,2446.88,13923.0
2025-05-12 18:45:00,2446.88,2453.52,2406.15,2412.0,76174.96
2025-05-12 18:50:00,2412.0,2435.0,2410.94,2431.61,36082.65
2025-05-12 18:55:00,2431.61,2443.42,2431.23,2434.08,25811.45
2025-05-12 19:00:00,2434.08,2450.83,2427.56,2449.78,25417.64
2025-05-12 19:05:00,2449.78,2455.95,2447.5,2452.71,17034.44
2025-05-12 19:10:00,2452.71,2455.83,2446.04,2450.34,10798.46
2025-05-12 19:15:00,2450.34,2463.98,2450.21,2459.57,13857.75
2025-05-12 19:20:00,2459.57,2466.51,2457.71,2461.48,7949.74
2025-05-12 19:25:00,2461.48,2461.75,2448.8,2453.76,16240.92
2025-05-12 19:30:00,2453.76,2462.69,2453.2,2459.53,7866.98
2025-05-12 19:35:00,2459.53,2461.27,2453.26,2453.97,2846.52
2025-05-12 19:40:00,2453.97,2453.98,2443.92,2449.07,7006.33
2025-05-12 19:45:00,2449.07,2459.59,2449.07,2458.39,4795.74
2025-05-12 19:50:00,2458.39,2460.87,2455.88,2456.15,3869.93
2025-05-12 19:55:00,2456.15,2461.42,2452.59,2459.06,5501.72
2025-05-12 20:00:00,2459.06,2464.99,2452.24,2454.69,4039.82
2025-05-12 20:05:00,2454.69,2458.51,2452.0,2452.89,3700.77
2025-05-12 20:10:00,2452.89,2458.3,2451.09,2457.0,3156.22
2025-05-12 20:15:00,2457.0,2462.88,2456.08,2462.13,4096.47
2025-05-12 20:20:00,2462.13,2465.45,2455.14,2464.26,9426.75
2025-05-12 20:25:00,2464.26,2473.67,2463.36,2468.7,16131.28
2025-05-12 20:30:00,2468.7,2476.37,2467.41,2476.04,10088.44
2025-05-12 20:35:00,2476.04,2482.14,2473.18,2482.14,15838.84
2025-05-12 20:40:00,2482.14,2486.64,2478.04,2478.8,6636.01
2025-05-12 20:45:00,2478.8,2479.5,2473.0,2475.84,3552.99
2025-05-12 20:50:00,2475.84,2495.31,2474.3,2492.38,16577.89
2025-05-12 20:55:00,2492.38,2493.49,2483.75,2484.25,7939.08
2025-05-12 21:00:00,2484.25,2490.62,2480.38,2488.0,8242.59
2025-05-12 21:05:00,2488.0,2488.0,2477.3,2479.2,6512.32
2025-05-12 21:10:00,2479.2,2480.39,2476.55,2476.62,3162.0
2025-05-12 21:15:00,2476.62,2483.91,2473.56,2477.99,6344.99
2025-05-12 21:20:00,2477.99,2478.45,2474.56,2477.83,2637.79
2025-05-12 21:25:00,2477.83,2478.47,2467.64,2467.65,6144.84
2025-05-12 21:30:00,2467.65,2476.51,2465.51,2474.53,3175.32
2025-05-12 21:35:00,2474.53,2480.86,2474.14,2480.86,2420.74
2025-05-12 21:40:00,2480.86,2481.23,2475.61,2478.83,2296.9
2025-05-12 21:45:00,2478.83,2479.76,2472.64,2473.11,2109.65
2025-05-12 21:50:00,2473.11,2479.58,2470.4,2479.58,4068.55
2025-05-12 21:55:00,2479.58,2483.48,2474.9,2478.78,2318.05
2025-05-12 22:00:00,2478.78,2483.56,2472.63,2483.4,2629.15
2025-05-12 22:05:00,2483.4,2486.73,2481.04,2481.94,4459.82
2025-05-12 22:10:00,2481.94,2484.25,2480.0,2480.0,1704.63
2025-05-12 22:15:00,2480.0,2485.72,2480.0,2481.61,1262.33
2025-05-12 22:20:00,2481.61,2484.31,2481.01,2482.0,1411.19
2025-05-12 22:25:00,2482.0,2486.1,2480.64,2482.5,2267.23
2025-05-12 22:30:00,2482.5,2488.36,2481.48,2488.35,1709.8
2025-05-12 22:35:00,2488.35,2494.55,2487.79,2493.29,9348.31
2025-05-12 22:40:00,2493.29,2496.0,2488.0,2490.89,4204.4
2025-05-12 22:45:00,2490.89,2496.97,2489.59,2493.4,3442.03
2025-05-12 22:50:00,2493.4,2493.4,2486.96,2489.03,2712.68
2025-05-12 22:55:00,2489.03,2489.04,2484.37,2484.84,2630.82
2025-05-12 23:00:00,2484.84,2490.86,2484.53,2490.48,3183.69
2025-05-12 23:05:00,2490.48,2491.6,2487.73,2491.42,1278.45
2025-05-12 23:10:00,2491.42,2493.0,2488.01,2489.29,1815.25
2025-05-12 23:15:00,2489.29,2495.6,2489.05,2495.3,1523.18
2025-05-12 23:20:00,2495.3,2499.52,2494.57,2496.08,6111.75
2025-05-12 23:25:00,2496.08,2498.89,2495.01,2495.22,2959.51
2025-05-12 23:30:00,2495.22,2496.1,2488.81,2489.68,5184.61
2025-05-12 23:35:00,2489.68,2493.0,2486.81,2490.66,3208.26
2025-05-12 23:40:00,2490.66,2493.0,2490.3,2490.35,1425.09
2025-05-12 23:45:00,2490.35,2492.63,2490.11,2491.48,1564.32
2025-05-12 23:50:00,2491.48,2495.22,2490.21,2490.63,4479.17
2025-05-12 23:55:00,2490.63,2496.62,2490.0,2494.7,12827.4
2025-05-13 00:00:00,2494.7,2495.01,2486.93,2486.93,4915.45
2025-05-13 00:05:00,2486.93,2493.0,2483.49,2484.23,5657.94
2025-05-13 00:10:00,2484.23,2485.72,2472.61,2476.44,30763.92
2025-05-13 00:15:00,2476.44,2480.85,2468.8,2479.36,12356.7
2025-05-13 00:20:00,2479.36,2480.0,2469.26,2475.57,12589.0
2025-05-13 00:25:00,2475.57,2476.77,2465.14,2471.18,5144.99
2025-05-13 00:30:00,2471.18,2471.67,2461.09,2465.29,7702.86
2025-05-13 00:35:00,2465.29,2469.07,2460.8,2467.74,4592.52
2025-05-13 00:40:00,2467.74,2468.55,2457.04,2458.5,7750.76
2025-05-13 00:45:00,2458.5,2466.8,2458.01,2466.29,5175.3
2025-05-13 00:50:00,2466.29,2469.74,2460.47,2469.26,4282.08
2025-05-13 00:55:00,2469.26,2469.44,2460.33,2461.9,3878.77
2025-05-13 01:00:00,2461.9,2472.73,2461.55,2472.73,5597.8
2025-05-13 01:05:00,2472.73,2475.0,2463.33,2464.54,3181.14
2025-05-13 01:10:00,2464.54,2469.11,2453.03,2464.42,9350.57
2025-05-13 01:15:00,2464.42,2470.25,2462.03,2467.49,4400.06
2025-05-13 01:20:00,2467.49,2472.56,2462.29,2470.97,2466.22
2025-05-13 01:25:00,2470.97,2472.36,2460.22,2460.22,5328.83
2025-05-13 01:30:00,2460.22,2464.99,2455.76,2464.03,6207.09
2025-05-13 01:35:00,2464.03,2464.03,2442.73,2448.68,19057.16
2025-05-13 01:40:00,2448.68,2450.0,2438.38,2448.13,14663.99
2025-05-13 01:45:00,2448.13,2452.58,2441.86,2451.9,6169.5
2025-05-13 01:50:00,2451.9,2456.0,2451.71,2455.72,6048.56
2025-05-13 01:55:00,2455.72,2457.0,2451.21,2451.56,2555.05
2025-05-13 02:00:00,2451.56,2457.76,2446.53,2449.49,4993.65
2025-05-13 02:05:00,2449.49,2459.38,2436.96,2453.11,15193.78
2025-05-13 02:10:00,2453.11,2454.0,2432.75,2435.86,12339.35
2025-05-13 02:15:00,2435.86,2439.96,2419.44,2422.28,28715.13
2025-05-13 02:20:00,2422.28,2433.31,2413.0,2432.89,16516.44
2025-05-13 02:25:00,2432.89,2445.4,2432.4,2445.15,7967.43
2025-05-13 02:30:00,2445.15,2445.74,2434.11,2437.19,6298.1
2025-05-13 02:35:00,2437.19,2441.27,2432.01,2433.05,4983.98
2025-05-13 02:40:00,2433.05,2439.62,2431.04,2431.95,3336.79
2025-05-13 02:45:00,2431.95,2438.1,2428.51,2434.11,3992.31
2025-05-13 02:50:00,2434.11,2438.0,2428.54,2437.93,4051.76
2025-05-13 02:55:00,2437.93,2441.59,2437.0,2437.78,1750.62
2025-05-13 03:00:00,2437.78,2443.57,2432.17,2432.7,5596.48
2025-05-13 03:05:00,2432.7,2438.0,2429.77,2437.67,3575.8
2025-05-13 03:10:00,2437.67,2443.0,2437.61,2440.98,4671.94
2025-05-13 03:15:00,2440.98,2443.0,2437.2,2438.03,1635.9
2025-05-13 03:20:00,2438.03,2439.5,2430.07,2430.27,6664.37
2025-05-13 03:25:00,2430.27,2433.3,2416.69,2424.56,9985.08
2025-05-13 03:30:00,2424.56,2429.0,2417.84,2427.69,6722.78
2025-05-13 03:35:00,2427.69,2429.7,2422.31,2425.63,3124.52
2025-05-13 03:40:00,2425.63,2432.06,2425.1,2431.03,3093.76
2025-05-13 03:45:00,2431.03,2432.0,2423.11,2425.02,3416.75
2025-05-13 03:50:00,2425.02,2427.14,2417.51,2427.14,3820.33
2025-05-13 03:55:00,2427.14,2430.88,2423.41,2423.62,2451.43
2025-05-13 04:00:00,2423.62,2428.46,2418.32,2426.91,6062.74
2025-05-13 04:05:00,2426.91,2430.94,2422.22,2430.81,4921.56
2025-05-13 04:10:00,2430.81,2433.0,2425.6,2427.6,3318.92
2025-05-13 04:15:00,2427.6,2435.71,2423.1,2434.59,7144.89
2025-05-13 04:20:00,2434.59,2438.5,2433.6,2437.61,4884.83
2025-05-13 04:25:00,2437.61,2440.46,2435.15,2438.08,5509.73
2025-05-13 04:30:00,2438.08,2448.0,2437.32,2447.5,7691.52
2025-05-13 04:35:00,2447.5,2450.7,2442.18,2450.7,6190.68
2025-05-13 04:40:00,2450.7,2450.7,2445.6,2447.6,4188.72
2025-05-13 04:45:00,2447.6,2452.21,2446.28,2449.5,6474.02
2025-05-13 04:50:00,2449.5,2457.0,2448.8,2453.27,4399.14
2025-05-13 04:55:00,2453.27,2457.49,2452.01,2454.4,3106.38
2025-05-13 05:00:00,2454.4,2454.4,2450.81,2451.49,2361.72
2025-05-13 05:05:00,2451.49,2460.81,2451.49,2456.3,7665.69
2025-05-13 05:10:00,2456.3,2462.54,2456.17,2458.86,3558.4
2025-05-13 05:15:00,2458.86,2460.11,2455.09,2456.06,2052.29
2025-05-13 05:20:00,2456.06,2456.07,2452.87,2453.01,5632.47
2025-05-13 05:25:00,2453.01,2453.76,2449.27,2452.88,2938.08
2025-05-13 05:30:00,2452.88,2453.2,2438.1,2438.3,8943.44
2025-05-13 05:35:00,2438.3,2445.22,2438.3,2443.62,4578.13
2025-05-13 05:40:00,2443.62,2444.78,2439.9,2442.24,2092.24
2025-05-13 05:45:00,2442.24,2448.16,2441.92,2444.63,2550.94
2025-05-13 05:50:00,2444.63,2447.0,2442.8,2446.96,1765.7
2025-05-13 05:55:00,2446.96,2451.13,2446.41,2448.98,3140.06
2025-05-13 06:00:00,2448.98,2454.3,2448.98,2453.97,4391.61
2025-05-13 06:05:00,2453.97,2456.0,2452.03,2452.33,2446.09
2025-05-13 06:10:00,2452.33,2459.85,2451.98,2458.63,4233.89
2025-05-13 06:15:00,2458.63,2459.12,2451.86,2452.49,3488.45
2025-05-13 06:20:00,2452.49,2452.49,2448.14,2449.81,2738.16
2025-05-13 06:25:00,2449.81,2450.5,2446.11,2449.72,2373.82
2025-05-13 06:30:00,2449.72,2454.0,2448.3,2453.01,1916.1
2025-05-13 06:35:00,2453.01,2457.8,2453.01,2456.3,4247.99
2025-05-13 06:40:00,2456.3,2458.92,2455.0,2456.19,3401.72
2025-05-13 06:45:00,2456.19,2458.56,2452.34,2453.37,2083.46
2025-05-13 06:50:00,2453.37,2453.38,2450.58,2451.43,3548.14
2025-05-13 06:55:00,2451.43,2454.76,2451.43,2452.8,2037.08
2025-05-13 07:00:00,2452.8,2457.23,2451.61,2457.22,1991.26
2025-05-13 07:05:00,2457.22,2462.86,2455.88,2460.27,7698.28
2025-05-13 07:10:00,2460.27,2465.0,2460.22,2462.89,4849.42
2025-05-13 07:15:00,2462.89,2479.92,2462.88,2472.54,17907.71
2025-05-13 07:20:00,2472.54,2474.99,2465.5,2467.07,8876.16
2025-05-13 07:25:00,2467.07,2470.39,2466.82,2469.18,1725.28
2025-05-13 07:30:00,2469.18,2472.76,2466.9,2470.42,5697.08
2025-05-13 07:35:00,2470.42,2470.42,2463.53,2464.06,3024.11
2025-05-13 07:40:00,2464.06,2464.8,2461.06,2463.6,3585.53
2025-05-13 07:45:00,2463.6,2465.97,2462.1,2462.7,2106.53
2025-05-13 07:50:00,2462.7,2465.4,2461.08,2461.73,1998.77
2025-05-13 07:55:00,2461.73,2464.77,2457.63,2459.79,3718.79
2025-05-13 08:00:00,2459.79,2468.36,2459.78,2468.36,3490.55
2025-05-13 08:05:00,2468.36,2470.32,2464.0,2464.94,4523.06
2025-05-13 08:10:00,2464.94,2467.75,2463.72,2466.78,2554.28
2025-05-13 08:15:00,2466.78,2469.0,2464.52,2465.06,2355.28
2025-05-13 08:20:00,2465.06,2465.53,2452.57,2456.34,11147.37
2025-05-13 08:25:00,2456.34,2456.55,2452.1,2452.29,3183.16
2025-05-13 08:30:00,2452.29,2455.78,2450.01,2455.63,4612.01
2025-05-13 08:35:00,2455.63,2461.74,2455.63,2460.6,6018.55
2025-05-13 08:40:00,2460.6,2461.9,2455.44,2456.97,2421.72
2025-05-13 08:45:00,2456.97,2461.21,2455.43,2455.73,4240.61
2025-05-13 08:50:00,2455.73,2457.49,2453.61,2457.49,2562.28
2025-05-13 08:55:00,2457.49,2460.0,2455.01,2456.22,1385.95
